appointment_id,workshop_id,customer_id,motorcycle_id,created_at,scheduled_at,appointment_type,source,status,service_id,customer_request,data_origin,generator_version
APT002066,WS0005,C000607,MC000861,2025-05-26 02:12:40,2025-05-31 03:45:40,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003679,PERIODIC,SYNTHETIC,1.3.0
APT002067,WS0005,C000607,MC000862,2022-05-27 10:59:43,2022-06-09 09:45:43,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003681,PERIODIC,SYNTHETIC,1.3.0
APT002068,WS0005,C000607,MC000862,2022-08-10 09:30:15,2022-08-15 05:50:15,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003682,PERIODIC,SYNTHETIC,1.3.0
APT002069,WS0005,C000607,MC000862,2022-10-15 22:19:48,2022-10-25 19:41:48,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003683,PERIODIC,SYNTHETIC,1.3.0
APT002070,WS0005,C000607,MC000862,2022-12-26 06:00:04,2023-01-07 10:56:04,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003684,PERIODIC,SYNTHETIC,1.3.0
APT002071,WS0005,C000607,MC000862,2023-03-22 09:45:06,2023-04-02 06:39:06,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003685,PERIODIC,SYNTHETIC,1.3.0
APT002072,WS0005,C000607,MC000862,2023-07-05 10:47:15,2023-07-07 12:10:15,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003686,PERIODIC,SYNTHETIC,1.3.0
APT002073,WS0005,C000607,MC000862,2023-11-08 12:01:57,2023-11-12 08:38:57,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003688,PERIODIC,SYNTHETIC,1.3.0
APT002074,WS0005,C000607,MC000862,2024-04-03 12:06:56,2024-04-07 12:21:56,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003690,PERIODIC,SYNTHETIC,1.3.0
APT002075,WS0005,C000607,MC000862,2024-06-29 14:31:58,2024-07-03 18:13:58,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003691,PERIODIC,SYNTHETIC,1.3.0
APT002076,WS0005,C000607,MC000862,2024-09-21 08:43:42,2024-09-22 05:17:42,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003692,PERIODIC,SYNTHETIC,1.3.0
APT002077,WS0005,C000607,MC000862,2024-12-16 18:37:57,2024-12-24 17:59:57,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003693,PERIODIC,SYNTHETIC,1.3.0
APT002078,WS0005,C000607,MC000862,2025-03-01 12:05:18,2025-03-06 12:46:18,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003694,PERIODIC,SYNTHETIC,1.3.0
APT002079,WS0005,C000607,MC000862,2025-05-26 02:18:14,2025-06-08 08:05:14,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003695,PERIODIC,SYNTHETIC,1.3.0
APT002080,WS0005,C000607,MC000862,2025-10-09 01:17:39,2025-10-16 09:46:39,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003697,PERIODIC,SYNTHETIC,1.3.0
APT002081,WS0007,C000609,MC000864,2021-06-13 14:30:00,2021-06-24 17:17:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003698,PERIODIC,SYNTHETIC,1.3.0
APT002082,WS0007,C000609,MC000864,2021-11-30 14:22:08,2021-12-01 06:21:08,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003699,PERIODIC,SYNTHETIC,1.3.0
APT002083,WS0007,C000609,MC000864,2022-07-03 19:22:38,2022-07-13 22:54:38,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003701,PERIODIC,SYNTHETIC,1.3.0
APT002084,WS0007,C000609,MC000864,2022-12-10 13:38:51,2022-12-12 11:14:51,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003702,PERIODIC,SYNTHETIC,1.3.0
APT002085,WS0007,C000609,MC000864,2023-04-11 13:43:49,2023-04-21 15:50:49,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003703,PERIODIC,SYNTHETIC,1.3.0
APT002086,WS0003,C000610,MC000865,2026-04-22 12:30:00,2026-04-23 15:03:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003704,PERIODIC,SYNTHETIC,1.3.0
APT002087,WS0003,C000610,MC000866,2025-12-22 11:15:00,2026-01-05 12:53:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003705,PERIODIC,SYNTHETIC,1.3.0
APT002088,WS0003,C000610,MC000866,2026-05-23 02:39:46,2026-06-03 05:13:46,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003706,PERIODIC,SYNTHETIC,1.3.0
APT002089,WS0007,C000611,MC000867,2025-10-22 04:28:07,2025-10-31 02:01:07,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003709,PERIODIC,SYNTHETIC,1.3.0
APT002090,WS0007,C000611,MC000868,2024-04-04 11:30:00,2024-04-11 09:11:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003712,PERIODIC,SYNTHETIC,1.3.0
APT002091,WS0007,C000611,MC000868,2024-06-02 22:34:41,2024-06-15 01:20:41,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003713,PERIODIC,SYNTHETIC,1.3.0
APT002092,WS0007,C000611,MC000868,2024-07-26 06:15:15,2024-08-02 03:52:15,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003714,PERIODIC,SYNTHETIC,1.3.0
APT002093,WS0007,C000611,MC000868,2025-03-16 14:23:03,2025-03-25 14:53:03,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003718,PERIODIC,SYNTHETIC,1.3.0
APT002094,WS0007,C000611,MC000868,2025-06-05 18:59:46,2025-06-19 02:19:46,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003720,PERIODIC,SYNTHETIC,1.3.0
APT002095,WS0007,C000611,MC000868,2025-09-13 15:06:44,2025-09-17 18:35:44,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003722,PERIODIC,SYNTHETIC,1.3.0
APT002096,WS0007,C000611,MC000868,2026-01-30 09:19:10,2026-02-06 04:56:10,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003725,PERIODIC,SYNTHETIC,1.3.0
APT002097,WS0002,C000614,MC000871,2024-08-20 09:00:00,2024-08-23 16:25:00,BREAKDOWN,PHONE,CONVERTED_TO_SERVICE,SVC003728,BREAKDOWN,SYNTHETIC,1.3.0
APT002098,WS0002,C000614,MC000871,2026-08-18 19:45:59,2026-08-24 23:53:59,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003731,PERIODIC,SYNTHETIC,1.3.0
APT002099,WS0005,C000615,MC000872,2024-01-14 16:15:00,2024-01-27 10:18:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003732,PERIODIC,SYNTHETIC,1.3.0
APT002100,WS0005,C000615,MC000872,2024-11-22 13:55:55,2024-11-28 08:31:55,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003733,PERIODIC,SYNTHETIC,1.3.0
APT002101,WS0005,C000615,MC000872,2026-08-14 00:36:59,2026-08-24 23:38:59,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003735,PERIODIC,SYNTHETIC,1.3.0
APT002102,WS0009,C000616,MC000873,2022-08-01 16:30:00,2022-08-13 11:45:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003736,PERIODIC,SYNTHETIC,1.3.0
APT002103,WS0010,C000617,MC000874,2023-01-14 15:30:00,2023-01-27 11:03:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003737,PERIODIC,SYNTHETIC,1.3.0
APT002104,WS0010,C000617,MC000874,2025-06-04 06:36:49,2025-06-07 11:12:49,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003739,PERIODIC,SYNTHETIC,1.3.0
APT002105,WS0010,C000618,MC000875,2024-04-12 11:45:00,2024-04-24 11:30:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003740,PERIODIC,SYNTHETIC,1.3.0
APT002106,WS0010,C000618,MC000875,2024-08-24 18:13:08,2024-09-05 21:10:08,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003741,PERIODIC,SYNTHETIC,1.3.0
APT002107,WS0010,C000618,MC000875,2024-12-26 19:05:04,2025-01-05 15:24:04,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003742,PERIODIC,SYNTHETIC,1.3.0
APT002108,WS0010,C000618,MC000875,2025-06-22 01:41:15,2025-06-28 22:46:15,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003743,PERIODIC,SYNTHETIC,1.3.0
APT002109,WS0001,C000620,MC000878,2024-01-16 10:55:41,2024-01-25 17:25:41,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003747,PERIODIC,SYNTHETIC,1.3.0
APT002110,WS0001,C000620,MC000880,2023-01-04 07:41:50,2023-01-18 10:04:50,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003751,PERIODIC,SYNTHETIC,1.3.0
APT002111,WS0001,C000620,MC000880,2023-06-05 06:25:11,2023-06-16 09:39:11,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003753,PERIODIC,SYNTHETIC,1.3.0
APT002112,WS0010,C000621,MC000881,2024-07-18 11:45:00,2024-07-27 08:47:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003758,PERIODIC,SYNTHETIC,1.3.0
APT002113,WS0010,C000621,MC000881,2025-01-10 10:42:38,2025-01-17 06:50:38,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003759,PERIODIC,SYNTHETIC,1.3.0
APT002114,WS0010,C000621,MC000881,2025-06-06 04:45:43,2025-06-12 00:54:43,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003760,PERIODIC,SYNTHETIC,1.3.0
APT002115,WS0010,C000621,MC000882,2024-07-10 10:30:00,2024-07-12 16:46:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003761,PERIODIC,SYNTHETIC,1.3.0
APT002116,WS0010,C000621,MC000882,2024-10-08 01:42:52,2024-10-18 04:51:52,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003762,PERIODIC,SYNTHETIC,1.3.0
APT002117,WS0010,C000621,MC000882,2024-11-19 03:03:56,2024-11-19 23:14:56,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003763,PERIODIC,SYNTHETIC,1.3.0
APT002118,WS0010,C000621,MC000882,2024-12-27 02:21:49,2025-01-01 20:55:49,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003764,PERIODIC,SYNTHETIC,1.3.0
APT002119,WS0010,C000621,MC000882,2025-05-04 08:37:10,2025-05-18 04:32:10,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003767,PERIODIC,SYNTHETIC,1.3.0
APT002120,WS0010,C000621,MC000882,2025-06-04 15:17:45,2025-06-17 15:16:45,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003768,PERIODIC,SYNTHETIC,1.3.0
APT002121,WS0010,C000621,MC000882,2025-07-08 20:46:27,2025-07-14 22:20:27,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003769,PERIODIC,SYNTHETIC,1.3.0
APT002122,WS0010,C000621,MC000882,2025-08-21 12:40:37,2025-08-27 16:39:37,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003771,PERIODIC,SYNTHETIC,1.3.0
APT002123,WS0010,C000621,MC000882,2025-08-31 11:34:00,2025-09-13 11:38:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003772,PERIODIC,SYNTHETIC,1.3.0
APT002124,WS0010,C000621,MC000882,2025-10-07 09:56:44,2025-10-14 03:22:44,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003773,PERIODIC,SYNTHETIC,1.3.0
APT002125,WS0010,C000621,MC000882,2025-11-15 06:05:35,2025-11-17 21:18:35,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003774,PERIODIC,SYNTHETIC,1.3.0
APT002126,WS0010,C000621,MC000882,2025-12-05 21:59:41,2025-12-18 16:41:41,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003775,PERIODIC,SYNTHETIC,1.3.0
APT002127,WS0010,C000621,MC000882,2026-01-23 00:20:02,2026-01-23 23:17:02,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003776,PERIODIC,SYNTHETIC,1.3.0
APT002128,WS0010,C000621,MC000882,2026-02-24 01:54:26,2026-03-09 03:24:26,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003777,PERIODIC,SYNTHETIC,1.3.0
APT002129,WS0010,C000621,MC000882,2026-04-15 15:45:43,2026-04-16 15:36:43,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003778,PERIODIC,SYNTHETIC,1.3.0
APT002130,WS0010,C000621,MC000882,2026-05-09 23:42:57,2026-05-18 23:56:57,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003779,PERIODIC,SYNTHETIC,1.3.0
APT002131,WS0010,C000621,MC000882,2026-06-09 17:19:07,2026-06-20 12:17:07,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003780,PERIODIC,SYNTHETIC,1.3.0
APT002132,WS0010,C000621,MC000883,2024-09-16 10:00:00,2024-09-30 17:02:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003781,PERIODIC,SYNTHETIC,1.3.0
APT002133,WS0010,C000621,MC000883,2025-03-26 09:57:05,2025-03-31 05:11:05,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003782,PERIODIC,SYNTHETIC,1.3.0
APT002134,WS0010,C000621,MC000883,2025-10-27 12:18:17,2025-11-10 18:32:17,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003783,PERIODIC,SYNTHETIC,1.3.0
APT002135,WS0010,C000621,MC000883,2026-04-21 07:06:36,2026-04-26 04:47:36,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003784,PERIODIC,SYNTHETIC,1.3.0
APT002136,WS0010,C000621,MC000883,2026-08-12 23:04:59,2026-08-24 23:58:59,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003785,PERIODIC,SYNTHETIC,1.3.0
APT002137,WS0010,C000621,MC000884,2024-08-02 11:30:00,2024-08-06 12:30:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003786,PERIODIC,SYNTHETIC,1.3.0
APT002138,WS0010,C000621,MC000884,2024-10-09 16:33:24,2024-10-12 16:31:24,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003787,PERIODIC,SYNTHETIC,1.3.0
APT002139,WS0010,C000621,MC000884,2024-10-31 09:50:37,2024-11-05 06:46:37,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003788,PERIODIC,SYNTHETIC,1.3.0
APT002140,WS0010,C000621,MC000884,2024-11-22 12:51:45,2024-11-27 10:17:45,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003789,PERIODIC,SYNTHETIC,1.3.0
APT002141,WS0010,C000621,MC000884,2024-12-08 05:46:31,2024-12-14 06:39:31,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003790,PERIODIC,SYNTHETIC,1.3.0
APT002142,WS0010,C000621,MC000884,2025-01-20 04:39:50,2025-02-02 00:32:50,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003792,PERIODIC,SYNTHETIC,1.3.0
APT002143,WS0010,C000621,MC000884,2025-02-24 06:36:17,2025-03-06 03:45:17,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003793,PERIODIC,SYNTHETIC,1.3.0
APT002144,WS0010,C000621,MC000884,2025-03-24 11:20:40,2025-04-06 15:56:40,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003794,PERIODIC,SYNTHETIC,1.3.0
APT002145,WS0010,C000621,MC000884,2025-04-29 20:04:45,2025-05-06 16:12:45,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003795,PERIODIC,SYNTHETIC,1.3.0
APT002146,WS0010,C000621,MC000884,2025-05-20 09:04:39,2025-06-02 03:24:39,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003796,PERIODIC,SYNTHETIC,1.3.0
APT002147,WS0010,C000621,MC000884,2025-06-16 21:49:29,2025-06-27 22:35:29,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003797,PERIODIC,SYNTHETIC,1.3.0
APT002148,WS0010,C000621,MC000884,2025-07-20 13:10:20,2025-07-21 07:44:20,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003798,PERIODIC,SYNTHETIC,1.3.0
APT002149,WS0010,C000621,MC000884,2025-08-28 12:33:11,2025-09-08 13:37:11,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003800,PERIODIC,SYNTHETIC,1.3.0
APT002150,WS0010,C000621,MC000884,2025-09-23 04:33:14,2025-09-29 09:11:14,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003801,PERIODIC,SYNTHETIC,1.3.0
APT002151,WS0010,C000621,MC000884,2025-10-04 11:26:13,2025-10-14 11:04:13,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003802,PERIODIC,SYNTHETIC,1.3.0
APT002152,WS0010,C000621,MC000884,2025-11-01 07:24:47,2025-11-10 04:51:47,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003803,PERIODIC,SYNTHETIC,1.3.0
APT002153,WS0010,C000621,MC000884,2025-11-20 05:23:21,2025-12-04 00:12:21,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003804,PERIODIC,SYNTHETIC,1.3.0
APT002154,WS0010,C000621,MC000884,2025-12-23 04:48:53,2026-01-02 10:01:53,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003805,PERIODIC,SYNTHETIC,1.3.0
APT002155,WS0010,C000621,MC000884,2026-01-26 22:00:36,2026-02-05 01:52:36,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003806,PERIODIC,SYNTHETIC,1.3.0
APT002156,WS0010,C000621,MC000884,2026-03-03 09:51:50,2026-03-12 05:40:50,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003807,PERIODIC,SYNTHETIC,1.3.0
APT002157,WS0006,C000622,MC000885,2026-03-26 15:15:00,2026-03-27 10:29:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003808,PERIODIC,SYNTHETIC,1.3.0
APT002158,WS0004,C000624,MC000891,2025-12-24 11:30:00,2026-01-01 17:17:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003811,PERIODIC,SYNTHETIC,1.3.0
APT002159,WS0002,C000626,MC000893,2022-12-22 12:15:00,2022-12-26 11:58:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003812,PERIODIC,SYNTHETIC,1.3.0
APT002160,WS0002,C000626,MC000893,2023-05-28 10:20:46,2023-05-29 09:56:46,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003813,PERIODIC,SYNTHETIC,1.3.0
APT002161,WS0008,C000627,MC000894,2025-02-26 01:44:59,2025-03-10 02:48:59,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003815,PERIODIC,SYNTHETIC,1.3.0
APT002162,WS0008,C000627,MC000894,2026-04-25 21:20:46,2026-04-27 22:27:46,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003817,PERIODIC,SYNTHETIC,1.3.0
APT002163,WS0008,C000627,MC000895,2026-03-29 13:15:00,2026-04-03 09:08:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003818,PERIODIC,SYNTHETIC,1.3.0
APT002164,WS0006,C000628,MC000896,2025-10-13 18:05:35,2025-10-15 01:07:35,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003824,PERIODIC,SYNTHETIC,1.3.0
APT002165,WS0006,C000628,MC000897,2024-10-31 15:24:23,2024-11-13 13:29:23,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003826,PERIODIC,SYNTHETIC,1.3.0
APT002166,WS0006,C000628,MC000897,2025-09-01 05:31:34,2025-09-09 00:24:34,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003828,PERIODIC,SYNTHETIC,1.3.0
APT002167,WS0006,C000628,MC000897,2025-12-23 16:40:20,2025-12-25 08:34:20,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003829,PERIODIC,SYNTHETIC,1.3.0
APT002168,WS0006,C000628,MC000897,2026-05-28 02:37:07,2026-05-29 18:16:07,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003830,PERIODIC,SYNTHETIC,1.3.0
APT002169,WS0010,C000630,MC000899,2022-07-16 16:15:00,2022-07-21 16:46:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003833,PERIODIC,SYNTHETIC,1.3.0
APT002170,WS0010,C000630,MC000899,2023-02-04 16:04:01,2023-02-06 19:10:01,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003834,PERIODIC,SYNTHETIC,1.3.0
APT002171,WS0007,C000631,MC000900,2021-06-29 11:45:00,2021-07-05 12:51:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003835,PERIODIC,SYNTHETIC,1.3.0
APT002172,WS0007,C000631,MC000900,2021-10-07 10:16:10,2021-10-21 13:12:10,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003837,PERIODIC,SYNTHETIC,1.3.0
APT002173,WS0007,C000631,MC000900,2022-05-13 22:57:20,2022-05-19 23:27:20,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003840,PERIODIC,SYNTHETIC,1.3.0
APT002174,WS0007,C000631,MC000900,2022-07-12 01:38:27,2022-07-25 05:17:27,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003841,PERIODIC,SYNTHETIC,1.3.0
APT002175,WS0007,C000631,MC000900,2022-10-12 03:22:04,2022-10-17 03:07:04,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003842,PERIODIC,SYNTHETIC,1.3.0
APT002176,WS0007,C000631,MC000900,2023-02-06 00:44:05,2023-02-16 08:22:05,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003844,PERIODIC,SYNTHETIC,1.3.0
APT002177,WS0007,C000631,MC000900,2023-05-18 07:41:20,2023-05-31 02:18:20,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003845,PERIODIC,SYNTHETIC,1.3.0
APT002178,WS0007,C000631,MC000901,2021-05-11 17:15:00,2021-05-17 14:03:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003846,PERIODIC,SYNTHETIC,1.3.0
APT002179,WS0007,C000631,MC000901,2021-09-19 01:54:43,2021-09-30 06:36:43,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003847,PERIODIC,SYNTHETIC,1.3.0
APT002180,WS0007,C000631,MC000901,2022-01-08 02:35:55,2022-01-10 19:22:55,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003848,PERIODIC,SYNTHETIC,1.3.0
APT002181,WS0007,C000631,MC000901,2022-10-23 15:13:45,2022-11-01 16:03:45,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003851,PERIODIC,SYNTHETIC,1.3.0
APT002182,WS0007,C000631,MC000901,2023-01-15 04:37:19,2023-01-19 03:14:19,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003852,PERIODIC,SYNTHETIC,1.3.0
APT002183,WS0007,C000631,MC000901,2023-04-25 07:01:58,2023-05-01 07:55:58,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003853,PERIODIC,SYNTHETIC,1.3.0
APT002184,WS0007,C000631,MC000901,2023-07-23 17:48:19,2023-08-06 20:36:19,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003854,PERIODIC,SYNTHETIC,1.3.0
APT002185,WS0007,C000631,MC000901,2024-12-11 14:54:23,2024-12-16 14:10:23,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003859,PERIODIC,SYNTHETIC,1.3.0
APT002186,WS0007,C000631,MC000901,2025-02-25 05:20:02,2025-03-06 05:40:02,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003860,PERIODIC,SYNTHETIC,1.3.0
APT002187,WS0006,C000632,MC000902,2025-02-14 21:55:32,2025-02-19 17:07:32,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003862,PERIODIC,SYNTHETIC,1.3.0
APT002188,WS0006,C000632,MC000902,2026-04-02 09:31:32,2026-04-07 13:06:32,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003863,PERIODIC,SYNTHETIC,1.3.0
APT002189,WS0009,C000633,MC000903,2024-02-10 20:45:50,2024-02-11 21:40:50,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003866,PERIODIC,SYNTHETIC,1.3.0
APT002190,WS0009,C000633,MC000903,2024-04-22 06:53:32,2024-05-03 02:44:32,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003867,PERIODIC,SYNTHETIC,1.3.0
APT002191,WS0009,C000633,MC000903,2024-08-23 18:34:56,2024-08-28 17:44:56,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003869,PERIODIC,SYNTHETIC,1.3.0
APT002192,WS0009,C000633,MC000903,2025-01-11 10:38:45,2025-01-16 05:28:45,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003872,PERIODIC,SYNTHETIC,1.3.0
APT002193,WS0009,C000633,MC000903,2025-08-14 18:32:45,2025-08-28 15:10:45,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003876,PERIODIC,SYNTHETIC,1.3.0
APT002194,WS0009,C000633,MC000904,2024-03-23 23:58:55,2024-03-30 18:19:55,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003878,PERIODIC,SYNTHETIC,1.3.0
APT002195,WS0009,C000633,MC000904,2024-09-09 10:13:43,2024-09-14 06:32:43,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003880,PERIODIC,SYNTHETIC,1.3.0
APT002196,WS0009,C000633,MC000904,2024-11-19 14:31:52,2024-11-20 17:00:52,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003881,PERIODIC,SYNTHETIC,1.3.0
APT002197,WS0009,C000633,MC000904,2025-01-11 04:17:26,2025-01-24 23:53:26,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC003882,PERIODIC,SYNTHETIC,1.3.0
APT002198,WS0010,C000634,MC000906,2024-03-01 13:00:00,2024-03-12 13:30:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003885,PERIODIC,SYNTHETIC,1.3.0
APT002199,WS0010,C000634,MC000906,2025-11-18 16:33:45,2025-11-28 21:31:45,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC003887,PERIODIC,SYNTHETIC,1.3.0
APT002200,WS0010,C000634,MC000907,2023-03-04 09:15:00,2023-03-11 14:12:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC003888,PERIODIC,SYNTHETIC,1.3.0
APT002201,WS0010,C000634,MC000907,2024-02-04 07:27:21,2024-02-17 09:44:21,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC003889,PERIODIC,SYNTHETIC,1.3.0
