appointment_id,workshop_id,customer_id,motorcycle_id,created_at,scheduled_at,appointment_type,source,status,service_id,customer_request,data_origin,generator_version
APT000859,WS0009,C000253,MC000354,2022-12-21 11:45:00,2022-12-26 13:33:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001559,PERIODIC,SYNTHETIC,1.0.0
APT000860,WS0007,C000255,MC000356,2026-03-18 17:15:00,2026-03-19 10:46:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001561,PERIODIC,SYNTHETIC,1.0.0
APT000861,WS0003,C000258,MC000359,2024-10-09 11:45:00,2024-10-21 15:11:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001565,PERIODIC,SYNTHETIC,1.0.0
APT000862,WS0003,C000258,MC000359,2025-07-18 13:15:00,2025-07-19 16:29:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001568,PERIODIC,SYNTHETIC,1.0.0
APT000863,WS0003,C000258,MC000359,2025-09-07 10:30:00,2025-09-18 09:19:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001569,PERIODIC,SYNTHETIC,1.0.0
APT000864,WS0003,C000258,MC000359,2026-03-25 15:45:00,2026-04-06 11:00:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001571,PERIODIC,SYNTHETIC,1.0.0
APT000865,WS0003,C000258,MC000359,2026-05-30 14:00:00,2026-06-10 14:12:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001572,PERIODIC,SYNTHETIC,1.0.0
APT000866,WS0006,C000259,MC000360,2024-03-18 14:45:00,2024-03-30 09:36:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001574,PERIODIC,SYNTHETIC,1.0.0
APT000867,WS0006,C000259,MC000360,2024-09-05 11:15:00,2024-09-16 11:10:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001576,PERIODIC,SYNTHETIC,1.0.0
APT000868,WS0002,C000260,MC000361,2023-10-23 10:00:00,2023-11-06 16:15:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001579,PERIODIC,SYNTHETIC,1.0.0
APT000869,WS0002,C000260,MC000361,2024-05-13 15:45:00,2024-05-25 09:51:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001580,PERIODIC,SYNTHETIC,1.0.0
APT000870,WS0002,C000260,MC000361,2026-07-14 17:45:00,2026-07-25 11:27:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001581,PERIODIC,SYNTHETIC,1.0.0
APT000871,WS0007,C000261,MC000362,2023-05-28 12:30:00,2023-05-29 18:03:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001585,PERIODIC,SYNTHETIC,1.0.0
APT000872,WS0007,C000261,MC000362,2023-07-09 11:45:00,2023-07-18 15:53:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001586,PERIODIC,SYNTHETIC,1.0.0
APT000873,WS0007,C000261,MC000362,2024-02-02 09:45:00,2024-02-10 10:40:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001589,PERIODIC,SYNTHETIC,1.0.0
APT000874,WS0007,C000261,MC000362,2024-05-09 15:15:00,2024-05-17 16:39:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001590,PERIODIC,SYNTHETIC,1.0.0
APT000875,WS0007,C000261,MC000362,2024-06-30 16:30:00,2024-07-06 17:04:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001591,PERIODIC,SYNTHETIC,1.0.0
APT000876,WS0007,C000261,MC000362,2024-10-30 11:00:00,2024-11-04 12:37:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001592,PERIODIC,SYNTHETIC,1.0.0
APT000877,WS0007,C000261,MC000362,2025-03-12 12:15:00,2025-03-15 08:56:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001594,PERIODIC,SYNTHETIC,1.0.0
APT000878,WS0007,C000261,MC000362,2025-05-08 16:45:00,2025-05-13 13:21:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001595,PERIODIC,SYNTHETIC,1.0.0
APT000879,WS0007,C000261,MC000362,2025-11-24 17:30:00,2025-11-25 15:15:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001597,PERIODIC,SYNTHETIC,1.0.0
APT000880,WS0007,C000261,MC000362,2026-02-20 10:45:00,2026-02-23 13:17:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001598,PERIODIC,SYNTHETIC,1.0.0
APT000881,WS0007,C000261,MC000363,2024-05-20 11:30:00,2024-05-23 10:32:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001602,PERIODIC,SYNTHETIC,1.0.0
APT000882,WS0007,C000261,MC000363,2025-08-31 09:15:00,2025-09-11 08:40:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001604,PERIODIC,SYNTHETIC,1.0.0
APT000883,WS0007,C000261,MC000364,2023-02-22 12:00:00,2023-02-24 09:36:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001607,PERIODIC,SYNTHETIC,1.0.0
APT000884,WS0007,C000261,MC000364,2023-05-22 10:15:00,2023-05-31 09:59:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001608,PERIODIC,SYNTHETIC,1.0.0
APT000885,WS0007,C000261,MC000364,2024-05-25 11:45:00,2024-05-28 13:40:00,TIRE,WEB,CONVERTED_TO_SERVICE,SVC001609,TIRE,SYNTHETIC,1.0.0
APT000886,WS0007,C000261,MC000364,2024-09-24 09:15:00,2024-09-26 09:28:00,TIRE,PHONE,CONVERTED_TO_SERVICE,SVC001612,TIRE,SYNTHETIC,1.0.0
APT000887,WS0007,C000261,MC000364,2025-01-16 13:15:00,2025-01-18 14:49:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001615,PERIODIC,SYNTHETIC,1.0.0
APT000888,WS0007,C000261,MC000364,2025-06-14 09:30:00,2025-06-19 10:00:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001616,PERIODIC,SYNTHETIC,1.0.0
APT000889,WS0007,C000261,MC000364,2025-09-15 14:00:00,2025-09-24 11:28:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001617,PERIODIC,SYNTHETIC,1.0.0
APT000890,WS0007,C000261,MC000364,2026-01-07 09:45:00,2026-01-19 12:30:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001619,PERIODIC,SYNTHETIC,1.0.0
APT000891,WS0005,C000263,MC000366,2021-05-06 16:15:00,2021-05-10 13:43:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001621,PERIODIC,SYNTHETIC,1.0.0
APT000892,WS0005,C000263,MC000366,2021-06-15 10:00:00,2021-06-21 17:14:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001622,PERIODIC,SYNTHETIC,1.0.0
APT000893,WS0005,C000263,MC000366,2021-10-05 10:30:00,2021-10-12 16:25:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001623,PERIODIC,SYNTHETIC,1.0.0
APT000894,WS0005,C000263,MC000366,2021-11-16 09:00:00,2021-11-19 09:48:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001624,PERIODIC,SYNTHETIC,1.0.0
APT000895,WS0005,C000263,MC000366,2022-05-17 16:30:00,2022-05-21 16:33:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001626,PERIODIC,SYNTHETIC,1.0.0
APT000896,WS0005,C000263,MC000366,2022-08-29 12:15:00,2022-09-05 17:17:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001627,PERIODIC,SYNTHETIC,1.0.0
APT000897,WS0005,C000263,MC000366,2022-12-12 09:30:00,2022-12-26 13:16:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001628,PERIODIC,SYNTHETIC,1.0.0
APT000898,WS0005,C000263,MC000366,2023-04-12 17:00:00,2023-04-25 11:04:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001629,PERIODIC,SYNTHETIC,1.0.0
APT000899,WS0005,C000263,MC000366,2023-05-14 11:30:00,2023-05-20 13:39:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001630,PERIODIC,SYNTHETIC,1.0.0
APT000900,WS0005,C000263,MC000366,2023-09-11 13:15:00,2023-09-13 08:35:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001632,PERIODIC,SYNTHETIC,1.0.0
APT000901,WS0005,C000263,MC000366,2023-12-29 15:30:00,2024-01-08 13:06:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001633,PERIODIC,SYNTHETIC,1.0.0
APT000902,WS0005,C000263,MC000366,2024-06-17 17:30:00,2024-06-26 13:29:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001634,PERIODIC,SYNTHETIC,1.0.0
APT000903,WS0005,C000263,MC000366,2024-09-17 10:30:00,2024-09-18 10:17:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001635,PERIODIC,SYNTHETIC,1.0.0
APT000904,WS0005,C000263,MC000366,2024-10-10 09:45:00,2024-10-21 08:40:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001636,PERIODIC,SYNTHETIC,1.0.0
APT000905,WS0005,C000263,MC000366,2025-02-26 10:30:00,2025-03-05 16:37:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001638,PERIODIC,SYNTHETIC,1.0.0
APT000906,WS0005,C000263,MC000366,2025-03-22 10:15:00,2025-03-31 09:23:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001639,PERIODIC,SYNTHETIC,1.0.0
APT000907,WS0005,C000263,MC000366,2025-05-17 11:00:00,2025-05-19 11:38:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001640,PERIODIC,SYNTHETIC,1.0.0
APT000908,WS0005,C000263,MC000366,2025-10-01 10:45:00,2025-10-07 17:06:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001641,PERIODIC,SYNTHETIC,1.0.0
APT000909,WS0005,C000263,MC000366,2025-10-29 14:30:00,2025-11-07 13:18:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001642,PERIODIC,SYNTHETIC,1.0.0
APT000910,WS0005,C000263,MC000366,2025-12-10 12:30:00,2025-12-13 15:52:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001643,PERIODIC,SYNTHETIC,1.0.0
APT000911,WS0005,C000263,MC000366,2026-03-01 11:45:00,2026-03-04 09:57:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001644,PERIODIC,SYNTHETIC,1.0.0
APT000912,WS0005,C000263,MC000366,2026-03-28 12:00:00,2026-04-04 11:32:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001645,PERIODIC,SYNTHETIC,1.0.0
APT000913,WS0008,C000264,MC000367,2025-05-13 15:00:00,2025-05-15 11:40:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001646,PERIODIC,SYNTHETIC,1.0.0
APT000914,WS0008,C000264,MC000368,2025-05-13 15:45:00,2025-05-26 16:27:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001647,PERIODIC,SYNTHETIC,1.0.0
APT000915,WS0008,C000264,MC000368,2025-12-15 13:15:00,2025-12-29 12:02:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001649,PERIODIC,SYNTHETIC,1.0.0
APT000916,WS0008,C000264,MC000368,2026-03-12 10:45:00,2026-03-20 12:04:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001650,PERIODIC,SYNTHETIC,1.0.0
APT000917,WS0007,C000265,MC000369,2022-10-06 09:00:00,2022-10-17 10:44:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001651,PERIODIC,SYNTHETIC,1.0.0
APT000918,WS0007,C000265,MC000369,2023-02-07 16:00:00,2023-02-09 17:11:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001654,PERIODIC,SYNTHETIC,1.0.0
APT000919,WS0007,C000265,MC000369,2023-06-26 09:45:00,2023-07-03 14:39:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001656,PERIODIC,SYNTHETIC,1.0.0
APT000920,WS0007,C000265,MC000369,2023-11-30 13:45:00,2023-12-01 08:56:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001658,PERIODIC,SYNTHETIC,1.0.0
APT000921,WS0007,C000265,MC000369,2024-01-03 14:15:00,2024-01-12 16:09:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001659,PERIODIC,SYNTHETIC,1.0.0
APT000922,WS0007,C000265,MC000369,2024-05-24 13:15:00,2024-05-30 15:40:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001661,PERIODIC,SYNTHETIC,1.0.0
APT000923,WS0007,C000265,MC000369,2024-06-26 11:00:00,2024-07-06 11:11:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001662,PERIODIC,SYNTHETIC,1.0.0
APT000924,WS0007,C000265,MC000369,2025-05-05 13:30:00,2025-05-10 13:05:00,TIRE,WEB,CONVERTED_TO_SERVICE,SVC001666,TIRE,SYNTHETIC,1.0.0
APT000925,WS0007,C000265,MC000369,2025-05-10 14:15:00,2025-05-16 13:24:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001667,PERIODIC,SYNTHETIC,1.0.0
APT000926,WS0007,C000265,MC000369,2025-06-09 11:45:00,2025-06-12 08:12:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001668,PERIODIC,SYNTHETIC,1.0.0
APT000927,WS0007,C000265,MC000369,2025-09-09 10:30:00,2025-09-18 16:18:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001669,PERIODIC,SYNTHETIC,1.0.0
APT000928,WS0007,C000265,MC000369,2026-03-19 09:45:00,2026-03-25 11:50:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001672,PERIODIC,SYNTHETIC,1.0.0
APT000929,WS0007,C000265,MC000370,2023-01-14 16:30:00,2023-01-16 10:21:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001675,PERIODIC,SYNTHETIC,1.0.0
APT000930,WS0007,C000265,MC000370,2023-09-08 14:00:00,2023-09-15 08:02:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001678,PERIODIC,SYNTHETIC,1.0.0
APT000931,WS0007,C000265,MC000370,2024-05-17 11:00:00,2024-05-27 09:21:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001680,PERIODIC,SYNTHETIC,1.0.0
APT000932,WS0007,C000265,MC000370,2025-01-27 12:45:00,2025-01-30 12:50:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001681,PERIODIC,SYNTHETIC,1.0.0
APT000933,WS0007,C000265,MC000370,2025-10-01 12:00:00,2025-10-09 13:33:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001683,PERIODIC,SYNTHETIC,1.0.0
APT000934,WS0006,C000266,MC000371,2026-06-28 09:00:00,2026-07-02 15:39:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001686,PERIODIC,SYNTHETIC,1.0.0
APT000935,WS0009,C000269,MC000374,2025-08-04 17:45:00,2025-08-05 12:54:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001692,PERIODIC,SYNTHETIC,1.0.0
APT000936,WS0005,C000270,MC000375,2021-09-21 12:00:00,2021-09-25 14:46:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001693,PERIODIC,SYNTHETIC,1.0.0
APT000937,WS0005,C000270,MC000375,2021-11-28 10:30:00,2021-11-30 12:42:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001695,PERIODIC,SYNTHETIC,1.0.0
APT000938,WS0005,C000270,MC000375,2022-03-12 11:45:00,2022-03-21 13:16:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001697,PERIODIC,SYNTHETIC,1.0.0
APT000939,WS0005,C000270,MC000375,2022-06-22 09:15:00,2022-06-23 11:38:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001698,PERIODIC,SYNTHETIC,1.0.0
APT000940,WS0005,C000270,MC000375,2022-07-17 11:15:00,2022-07-27 17:23:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001699,PERIODIC,SYNTHETIC,1.0.0
APT000941,WS0005,C000270,MC000375,2022-08-31 12:45:00,2022-09-05 14:08:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001700,PERIODIC,SYNTHETIC,1.0.0
APT000942,WS0005,C000270,MC000375,2023-01-23 10:00:00,2023-02-06 17:00:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001702,PERIODIC,SYNTHETIC,1.0.0
APT000943,WS0005,C000270,MC000375,2023-03-10 11:45:00,2023-03-13 10:10:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001703,PERIODIC,SYNTHETIC,1.0.0
APT000944,WS0005,C000270,MC000375,2023-04-09 17:15:00,2023-04-12 12:30:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001704,PERIODIC,SYNTHETIC,1.0.0
APT000945,WS0005,C000270,MC000375,2023-05-11 12:30:00,2023-05-25 14:46:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001705,PERIODIC,SYNTHETIC,1.0.0
APT000946,WS0005,C000270,MC000375,2023-06-19 15:45:00,2023-06-30 10:45:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001706,PERIODIC,SYNTHETIC,1.0.0
APT000947,WS0005,C000270,MC000375,2023-08-03 12:00:00,2023-08-11 13:30:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001707,PERIODIC,SYNTHETIC,1.0.0
APT000948,WS0005,C000270,MC000375,2023-09-06 11:00:00,2023-09-11 15:01:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001708,PERIODIC,SYNTHETIC,1.0.0
APT000949,WS0005,C000270,MC000375,2023-12-15 17:15:00,2023-12-16 12:54:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001709,PERIODIC,SYNTHETIC,1.0.0
APT000950,WS0005,C000270,MC000375,2024-02-24 09:00:00,2024-03-05 08:53:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001710,PERIODIC,SYNTHETIC,1.0.0
APT000951,WS0005,C000270,MC000375,2024-04-08 14:30:00,2024-04-10 10:30:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001711,PERIODIC,SYNTHETIC,1.0.0
APT000952,WS0005,C000270,MC000375,2024-05-14 09:00:00,2024-05-23 13:27:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001712,PERIODIC,SYNTHETIC,1.0.0
APT000953,WS0005,C000270,MC000375,2024-06-26 11:45:00,2024-06-29 17:24:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001713,PERIODIC,SYNTHETIC,1.0.0
APT000954,WS0005,C000270,MC000375,2024-11-03 13:30:00,2024-11-14 16:54:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001716,PERIODIC,SYNTHETIC,1.0.0
APT000955,WS0005,C000270,MC000376,2021-11-25 16:30:00,2021-12-06 13:05:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001718,PERIODIC,SYNTHETIC,1.0.0
APT000956,WS0005,C000270,MC000376,2022-05-20 16:30:00,2022-05-21 16:14:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001719,PERIODIC,SYNTHETIC,1.0.0
APT000957,WS0005,C000270,MC000376,2022-08-10 12:45:00,2022-08-20 14:50:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001721,PERIODIC,SYNTHETIC,1.0.0
APT000958,WS0005,C000270,MC000376,2023-02-03 12:30:00,2023-02-04 12:09:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001722,PERIODIC,SYNTHETIC,1.0.0
APT000959,WS0005,C000270,MC000376,2023-04-29 13:45:00,2023-05-09 12:08:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001726,PERIODIC,SYNTHETIC,1.0.0
APT000960,WS0005,C000270,MC000376,2023-06-15 16:00:00,2023-06-19 11:10:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001727,PERIODIC,SYNTHETIC,1.0.0
APT000961,WS0005,C000270,MC000376,2023-07-18 10:30:00,2023-07-24 13:10:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001728,PERIODIC,SYNTHETIC,1.0.0
APT000962,WS0005,C000270,MC000376,2023-10-15 11:00:00,2023-10-24 12:03:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001729,PERIODIC,SYNTHETIC,1.0.0
APT000963,WS0005,C000270,MC000376,2023-11-15 15:00:00,2023-11-20 09:41:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001730,PERIODIC,SYNTHETIC,1.0.0
APT000964,WS0005,C000270,MC000376,2023-12-21 13:30:00,2023-12-26 17:21:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001731,PERIODIC,SYNTHETIC,1.0.0
APT000965,WS0005,C000270,MC000376,2024-04-02 16:30:00,2024-04-06 12:38:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001733,PERIODIC,SYNTHETIC,1.0.0
APT000966,WS0005,C000270,MC000376,2024-06-24 14:30:00,2024-07-01 16:02:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001734,PERIODIC,SYNTHETIC,1.0.0
APT000967,WS0005,C000270,MC000376,2024-08-07 16:00:00,2024-08-19 14:12:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001736,PERIODIC,SYNTHETIC,1.0.0
APT000968,WS0005,C000270,MC000376,2024-09-12 10:15:00,2024-09-19 13:26:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001737,PERIODIC,SYNTHETIC,1.0.0
APT000969,WS0005,C000270,MC000376,2024-10-18 09:30:00,2024-10-21 15:05:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001738,PERIODIC,SYNTHETIC,1.0.0
APT000970,WS0005,C000270,MC000376,2024-11-15 09:15:00,2024-11-25 10:08:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001739,PERIODIC,SYNTHETIC,1.0.0
APT000971,WS0005,C000270,MC000376,2024-12-14 10:30:00,2024-12-24 12:25:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001740,PERIODIC,SYNTHETIC,1.0.0
APT000972,WS0005,C000270,MC000376,2025-01-31 14:00:00,2025-02-04 11:37:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001741,PERIODIC,SYNTHETIC,1.0.0
APT000973,WS0005,C000270,MC000376,2025-02-24 10:15:00,2025-03-10 14:18:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001742,PERIODIC,SYNTHETIC,1.0.0
APT000974,WS0005,C000270,MC000376,2025-03-29 17:00:00,2025-04-10 13:43:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001743,PERIODIC,SYNTHETIC,1.0.0
APT000975,WS0004,C000271,MC000377,2024-01-24 17:45:00,2024-01-29 13:27:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001745,PERIODIC,SYNTHETIC,1.0.0
APT000976,WS0004,C000271,MC000377,2025-01-27 13:45:00,2025-02-10 09:53:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001746,PERIODIC,SYNTHETIC,1.0.0
APT000977,WS0004,C000271,MC000377,2026-02-14 17:30:00,2026-02-17 09:41:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001747,PERIODIC,SYNTHETIC,1.0.0
APT000978,WS0008,C000272,MC000378,2024-06-25 11:00:00,2024-07-08 08:18:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001750,PERIODIC,SYNTHETIC,1.0.0
APT000979,WS0008,C000272,MC000378,2025-02-11 16:15:00,2025-02-21 15:26:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001751,PERIODIC,SYNTHETIC,1.0.0
APT000980,WS0008,C000272,MC000378,2025-05-08 17:45:00,2025-05-15 09:37:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001752,PERIODIC,SYNTHETIC,1.0.0
APT000981,WS0008,C000272,MC000378,2025-06-24 12:00:00,2025-07-07 13:07:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC001753,PERIODIC,SYNTHETIC,1.0.0
APT000982,WS0008,C000272,MC000378,2025-10-11 13:30:00,2025-10-21 08:06:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001754,PERIODIC,SYNTHETIC,1.0.0
APT000983,WS0008,C000272,MC000378,2025-12-05 10:30:00,2025-12-15 15:34:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001755,PERIODIC,SYNTHETIC,1.0.0
APT000984,WS0008,C000272,MC000379,2023-12-19 14:00:00,2023-12-21 16:10:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001759,PERIODIC,SYNTHETIC,1.0.0
APT000985,WS0008,C000272,MC000379,2025-05-30 17:30:00,2025-06-02 14:36:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001762,PERIODIC,SYNTHETIC,1.0.0
APT000986,WS0008,C000272,MC000379,2025-09-20 15:00:00,2025-09-30 08:57:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001763,PERIODIC,SYNTHETIC,1.0.0
APT000987,WS0008,C000272,MC000379,2026-04-24 09:15:00,2026-04-28 16:20:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001766,PERIODIC,SYNTHETIC,1.0.0
APT000988,WS0008,C000272,MC000379,2026-06-21 12:15:00,2026-06-27 07:45:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001767,PERIODIC,SYNTHETIC,1.0.0
APT000989,WS0002,C000274,MC000381,2022-04-05 10:45:00,2022-04-16 11:00:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC001768,PERIODIC,SYNTHETIC,1.0.0
APT000990,WS0002,C000274,MC000381,2022-08-16 13:15:00,2022-08-27 16:48:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001771,PERIODIC,SYNTHETIC,1.0.0
APT000991,WS0002,C000274,MC000381,2023-03-16 17:45:00,2023-03-27 16:04:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001773,PERIODIC,SYNTHETIC,1.0.0
APT000992,WS0002,C000274,MC000381,2023-07-08 16:15:00,2023-07-17 10:56:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001775,PERIODIC,SYNTHETIC,1.0.0
APT000993,WS0003,C000275,MC000383,2025-07-02 12:30:00,2025-07-14 13:16:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC001782,PERIODIC,SYNTHETIC,1.0.0
APT000994,WS0008,C000276,MC000385,2026-06-11 10:45:00,2026-06-12 13:28:00,TIRE,MOBILE_APP,CONVERTED_TO_SERVICE,SVC001783,TIRE,SYNTHETIC,1.0.0
